BLDG_A,,BLDG_B,BLDG_B,BLDG_C,BLDG_C,BLDG_D,BLDG_D,BLDG_E,BLDG_E,BLDG_F,BLDG_F,CENTRAL,CENTRAL
1478.121186,0,280.9665874,0,654.5269813,0,714.5330902,0,164.6127056,0,221.0321651,0,3513.792716,0
1433.249959,0,269.8263744,0,637.3259682,0,701.5260882,0,160.2585496,0,216.3547218,0,3418.541661,0
1296.286104,0,239.0959965,0,575.9923949,0,643.3346292,0,146.0983778,0,196.2013735,0,3097.008876,0
1212.224322,0,224.2626638,0,546.7513133,0,576.1311825,0,141.3124633,0,184.3478442,0,2885.029789,0
1071.343869,0,191.4136855,0,491.618829,0,531.1067952,0,128.4785154,0,168.3828273,0,2582.344522,0
873.7672048,0,147.2076009,0,424.975584,0,444.1361871,0,111.9309605,0,147.7274879,0,2149.745025,0
640.063867,0,95.36307663,0,326.2189213,0,359.5726752,0,92.31338065,0,116.4679229,0,1629.999844,0
434.396178,0,51.1762443,0,236.896625,0,286.9684148,0,75.07419545,0,86.63821455,0,1171.149872,0
295.0361649,0,21.9700256,0,174.5330897,0,236.1727299,0,63.89419284,0,65.31788553,0,856.9240885,0
224.4923808,0,5.983404792,0,139.5381417,0,212.8368001,0,58.311667,0,53.34881813,0,694.5112125,0
242.4117655,0,12.74819174,0,145.3491671,0,214.6506969,0,62.31264534,0,53.87413919,0,731.3466058,0
235.4224739,0,13.58846366,0,142.5766692,0,210.148453,0,63.75437397,0,52.15354987,0,717.6439835,0
187.8802039,0,4.784985998,0,120.6398482,0,190.7097711,0,60.35487669,0,44.51329264,0,608.8829784,0
80.75971209,0,0,0,71.41253082,0,152.6633742,0,50.64017932,0,29.54520057,0,385.020997,0
66.44797183,0,0,0,34.79212767,0,68.02771396,0,26.34402161,0,10.80592589,0,206.417761,0
90.41809179,0,0,0,42.12756728,0,130.4600744,0,27.71197756,0,16.06744723,0,306.7851582,0
103.3862376,0,0,0,47.04758526,0,188.6824328,0,37.44970681,0,27.58592764,0,404.1518901,0
190.6450587,0,0,0,126.3413748,0,241.8283972,0,48.32795989,0,51.91947119,0,659.0622617,0
345.2337843,0,14.41782292,0,180.8578671,0,294.2649835,0,58.29700192,0,70.50442139,0,963.5758811,0
547.1400453,0,65.1300851,0,265.4731487,0,367.3093736,0,76.19293283,0,97.82064131,0,1419.066227,0
642.6983248,0,89.37629834,0,304.9007569,0,395.8387332,0,84.33559524,0,109.8585892,0,1627.008298,0
717.6632664,0,108.142355,0,337.1631775,0,419.6020741,0,91.14378317,0,120.0202441,0,1793.7349,0
700.805684,0,106.1162341,0,329.1657334,0,407.603315,0,89.23831736,0,117.0491147,0,1749.978399,0
679.5147894,0,103.0768606,0,319.0732253,0,394.2480604,0,87.12773517,0,113.4237091,0,1696.46438,0
648.3082122,0,97.79609692,0,304.0840602,0,376.204702,0,83.99529401,0,108.0282173,0,1618.416583,0
639.8339601,0,96.60467135,0,301.2274982,0,373.4829869,0,83.60890224,0,107.3815361,0,1602.139555,0
562.2430878,0,79.9332317,0,267.0446392,0,341.245587,0,76.14024601,0,96.12115596,0,1422.727948,0
480.348913,0,61.63920827,0,234.8528662,0,314.4331837,0,69.40197348,0,86.52187428,0,1247.198019,0
460.5870243,0,57.56262682,0,227.2673679,0,309.024728,0,67.9635781,0,84.41326242,0,1206.818588,0
366.9819229,0,36.23164024,0,189.7627305,0,269.0362585,0,62.85365569,0,72.3575542,0,997.223762,0
265.990656,0,13.47674406,0,144.3165181,0,232.0553502,0,57.18933803,0,56.8736135,0,769.9022199,0
167.535243,0,0,0,99.11292599,0,188.9668069,0,48.68831959,0,41.34027951,0,545.6435749,0
110.7662379,0,0,0,73.47427587,0,163.8850445,0,43.98936179,0,32.42164273,0,424.5365628,0
94.16929906,0,0,0,66.27969299,0,156.416423,0,43.10836114,0,29.77339012,0,389.7471663,0
83.02452541,0,0,0,60.21166292,0,150.1467598,0,42.16142211,0,27.65298516,0,363.1973554,0
75.53579639,0,0,0,55.41905353,0,145.137978,0,41.55711234,0,25.97520535,0,343.6251456,0
74.38461822,0,0,0,45.06974083,0,136.3545928,0,39.73824997,0,22.62523768,0,318.1724395,0
72.20521613,0,0,0,36.83786127,0,116.7540064,0,33.49859332,0,14.13507902,0,273.4307561,0
64.30131906,0,0,0,31.93657263,0,62.43268023,0,16.99314976,0,12.7155031,0,188.3792248,0
76.98605253,0,0,0,34.69020566,0,75.4333104,0,15.46205407,0,13.97241428,0,216.5440369,0
91.03714258,0,0,0,41.50135621,0,134.7662276,0,28.77048974,0,16.01221899,0,312.0874351,0
102.0256532,0,0,0,51.37112276,0,183.780798,0,39.59979852,0,33.26670309,0,410.0440756,0
106.6015599,0,0,0,87.84001508,0,200.33989,0,42.87406846,0,41.48535598,0,479.1408894,0
325.0379117,0,20.37940348,0,171.5688736,0,268.9641903,0,61.43172761,0,67.81283161,0,915.1949382,0
487.3609064,0,68.12168403,0,239.6825138,0,325.9983723,0,76.4614065,0,89.39519678,0,1287.02008,0
593.8121495,0,96.340737,0,284.0020007,0,357.3988884,0,86.06662539,0,102.7141351,0,1520.334536,0
666.9242673,0,113.7343516,0,314.5399213,0,382.5176043,0,92.60647676,0,112.3439611,0,1682.666582,0
758.7616967,0,134.4053349,0,353.9457401,0,418.2407413,0,101.2686296,0,125.228804,0,1891.850947,0
930.1045593,0,172.5147331,0,426.4901059,0,485.0091807,0,117.7111203,0,148.7712414,0,2280.600941,0
1093.73186,0,207.6679053,0,497.2506032,0,553.5136184,0,133.4526915,0,172.2216438,0,2657.838322,0
1094.227156,0,205.6753546,0,496.6807227,0,555.7926175,0,132.3903203,0,171.9760686,0,2656.74224,0
922.9833968,0,169.408661,0,426.902607,0,451.540582,0,116.7212141,0,145.7634066,0,2233.319868,0
855.0555763,0,152.8764214,0,400.3757308,0,429.6676885,0,109.7643757,0,137.641219,0,2085.381012,0
784.2965688,0,142.4824473,0,383.932526,0,379.1587503,0,110.0120947,0,131.5574025,0,1931.43979,0
687.1551346,0,119.2940584,0,340.5419812,0,350.4017209,0,103.7973755,0,116.9478806,0,1718.138151,0
549.2546487,0,86.31074229,0,279.2969217,0,306.2777605,0,90.7114692,0,96.61316125,0,1408.464704,0
461.2386683,0,65.62119537,0,240.3920714,0,276.9743222,0,82.47441317,0,83.63158929,0,1210.33226,0
421.7265824,0,56.852201,0,222.3496627,0,261.9818682,0,79.23063183,0,78.52289315,0,1120.663839,0
478.7975277,0,70.42551895,0,247.0501581,0,281.6548639,0,86.36278006,0,84.5096673,0,1248.800516,0
520.0619224,0,80.33982032,0,265.3338881,0,296.1666043,0,91.69135941,0,89.84224253,0,1343.435837,0
565.1104319,0,91.02219649,0,284.9100953,0,312.1006127,0,97.19817712,0,96.30433722,0,1446.645851,0
541.3891781,0,85.3842934,0,274.5071119,0,305.0326728,0,95.839522,0,93.57609371,0,1395.728872,0
437.5466782,0,53.64360989,0,230.8990647,0,289.7638105,0,85.50114436,0,83.62906582,0,1180.983374,0
600.9540035,0,90.41192704,0,294.265233,0,360.2611123,0,93.39224517,0,104.5949224,0,1543.879443,0
835.5857861,0,144.2264529,0,395.0144955,0,438.6235058,0,111.4729212,0,136.8379168,0,2061.761078,0
1076.523876,0,196.9871704,0,501.8327265,0,533.9958161,0,134.6058085,0,172.2697009,0,2616.215099,0
1227.645633,0,228.0675742,0,568.6631054,0,598.4457575,0,148.9884501,0,194.661965,0,2966.472485,0
1469.003312,0,274.8669528,0,667.4675104,0,749.1760911,0,168.3126874,0,231.2551395,0,3560.081694,0
1627.571244,0,308.2841241,0,734.4403961,0,810.468112,0,181.9044969,0,252.3083597,0,3914.976733,0
1726.960006,0,329.1916343,0,770.1110425,0,839.5948805,0,188.403379,0,261.5135118,0,4115.774454,0
1790.809028,0,342.2915878,0,793.6046049,0,860.4775281,0,193.0133451,0,268.5938245,0,4248.789919,0
1876.385596,0,359.8624934,0,829.6997431,0,897.1828398,0,200.8260088,0,281.2590789,0,4445.21576,0
1926.877205,0,369.6770033,0,852.178157,0,920.3421453,0,205.2966273,0,289.4202415,0,4563.791379,0
1935.616126,0,370.8022083,0,855.6022708,0,923.2218419,0,205.4392573,0,290.7208959,0,4581.402601,0
2005.315565,0,385.2446547,0,887.0317387,0,954.6085156,0,212.3968822,0,301.4855974,0,4746.082954,0
1894.546301,0,366.0277521,0,839.9465753,0,851.1359307,0,203.24894,0,280.0590369,0,4434.964536,0
1804.595442,0,343.7935861,0,811.2986197,0,828.855247,0,195.8459708,0,272.8286152,0,4257.217481,0
1695.16318,0,321.7484912,0,779.5935353,0,751.0634703,0,189.0646507,0,259.9930584,0,3996.626386,0
1521.282735,0,282.1628603,0,707.7821223,0,680.7528948,0,173.1239857,0,235.7633737,0,3600.867972,0
1358.172287,0,246.8179378,0,636.7557294,0,621.6572023,0,158.784748,0,212.8257973,0,3235.013702,0
1252.491023,0,222.7086091,0,592.6533953,0,588.7399895,0,150.7531428,0,198.634198,0,3005.980357,0
1255.063986,0,219.6661363,0,595.1216549,0,605.9101087,0,152.8018965,0,200.5191162,0,3029.082899,0
1223.409866,0,215.5660747,0,584.9391577,0,585.3374609,0,152.8673223,0,195.7244421,0,2957.844324,0
1183.235637,0,207.7509967,0,565.4518032,0,564.9567384,0,150.1173885,0,188.1801738,0,2859.692738,0
1157.926013,0,203.3241565,0,549.3357409,0,550.8773289,0,148.1299286,0,181.9195209,0,2791.512688,0
1164.350946,0,205.4542507,0,547.0325161,0,553.6491319,0,149.7842755,0,181.0092867,0,2801.280406,0
1104.076613,0,183.2376872,0,515.604866,0,565.0893766,0,143.4267039,0,174.6868163,0,2686.122063,0
1273.984626,0,221.9492402,0,581.4647061,0,635.9457043,0,152.0829932,0,196.5008819,0,3061.928152,0
1343.105962,0,239.1428559,0,608.6416952,0,659.9555626,0,155.1060553,0,204.8247404,0,3210.776871,0
1424.281492,0,258.060617,0,642.5762585,0,689.9433545,0,162.0719373,0,215.3824199,0,3392.316079,0
1427.834071,0,258.1675368,0,644.5973991,0,694.2613991,0,162.163557,0,216.8733416,0,3403.897304,0
1427.57614,0,254.9559053,0,636.6474279,0,732.2900928,0,157.8623864,0,218.1818786,0,3427.513831,0
1396.613642,0,250.6849185,0,619.9200272,0,704.3778683,0,153.4052273,0,211.668123,0,3336.669806,0
1542.32657,0,284.1030172,0,683.7075185,0,761.270992,0,167.776863,0,233.2054274,0,3672.390388,0
1618.476485,0,302.2313859,0,717.2392877,0,788.524656,0,175.6670836,0,244.3056841,0,3846.444582,0
1672.813136,0,314.7383545,0,742.0034002,0,810.226704,0,181.4610893,0,252.746627,0,3973.989311,0
1812.327222,0,347.5122668,0,797.7884797,0,855.1598422,0,194.9044333,0,269.7587243,0,4277.450968,0
1869.946304,0,361.3024779,0,819.6665058,0,870.5629833,0,200.2356334,0,276.0356767,0,4397.749581,0
1733.818587,0,329.9937526,0,763.6897958,0,820.8861603,0,187.0552516,0,258.5016681,0,4093.945215,0
1607.700441,0,306.1061557,0,715.5558346,0,732.4533593,0,177.7447892,0,239.5327751,0,3779.093355,0
1576.675415,0,299.8362985,0,704.6804422,0,720.9487918,0,175.4816359,0,236.3213643,0,3713.943948,0
1259.131023,0,233.1340039,0,580.6343885,0,559.5790236,0,146.588181,0,192.4080372,0,2971.474657,0
1052.494876,0,187.073047,0,501.4234018,0,487.1562802,0,129.5578901,0,168.2561871,0,2525.961683,0
923.6327665,0,160.8131024,0,445.6139084,0,443.6121307,0,119.8785576,0,149.8535426,0,2243.404008,0
809.9136884,0,136.112973,0,394.8696661,0,406.2858977,0,111.0414244,0,132.4298629,0,1990.653512,0
767.0336907,0,124.2085256,0,371.851854,0,400.2021698,0,107.7103323,0,124.3964321,0,1895.403004,0
772.1884512,0,128.7464147,0,375.6014785,0,393.3152165,0,111.6192384,0,123.5091713,0,1904.979971,0
791.2503746,0,133.6694561,0,383.0116949,0,399.7644362,0,115.4268667,0,124.9865806,0,1948.109409,0
773.3461312,0,129.6840442,0,373.7765468,0,394.1445867,0,114.700651,0,121.9246375,0,1907.576597,0
712.2083372,0,115.2751519,0,347.6985819,0,377.079819,0,110.0227254,0,114.6838133,0,1776.968429,0
573.3607023,0,75.67235864,0,282.3869047,0,355.7909207,0,95.22265434,0,97.34554427,0,1479.779085,0
623.1933428,0,89.02854913,0,297.1893612,0,372.3066768,0,91.62485516,0,102.6635117,0,1576.006297,0
798.0266369,0,130.1138747,0,375.0098853,0,434.0526271,0,106.1020966,0,128.8091527,0,1972.114273,0
925.3808311,0,159.4338804,0,432.0959645,0,483.4616613,0,118.324832,0,148.1107495,0,2266.807919,0
910.9996003,0,156.0330304,0,424.4771677,0,476.8488488,0,115.8334938,0,145.6924094,0,2229.884551,0
1022.993337,0,178.4121689,0,467.1371446,0,552.2174633,0,123.4908928,0,162.265173,0,2506.516179,0
1182.687978,0,213.6343492,0,540.3188193,0,621.3714261,0,139.5191591,0,187.2421544,0,2884.773886,0
1234.867518,0,225.2370881,0,560.3737107,0,636.8815483,0,143.0988702,0,192.9931547,0,2993.45189,0
1160.217513,0,208.9278945,0,525.991291,0,599.9707272,0,134.6104286,0,180.626316,0,2810.344171,0
1158.046295,0,207.9009322,0,527.4633378,0,602.8157958,0,134.7215496,0,181.8745339,0,2812.822444,0
1157.302197,0,207.5742264,0,528.5558933,0,604.1226769,0,134.983083,0,182.7800929,0,2815.318169,0
1113.09218,0,198.0982061,0,508.6557744,0,583.1012941,0,130.5132874,0,176.07339,0,2709.534132,0
1074.93184,0,189.1660627,0,493.2701445,0,570.6787996,0,127.2815211,0,171.6257478,0,2626.954115,0
968.1635719,0,169.4663463,0,451.4209292,0,488.7376853,0,119.5969952,0,154.702888,0,2352.088416,0
895.5953354,0,154.1644088,0,418.7983933,0,457.9371895,0,112.4894652,0,143.6837207,0,2182.668513,0
812.9648478,0,142.9996699,0,396.3237224,0,391.0303493,0,109.6870817,0,136.1286339,0,1989.134305,0
680.1537314,0,113.1375774,0,336.6853022,0,343.1331467,0,99.83053657,0,116.2635714,0,1689.203866,0
540.1501223,0,81.53238552,0,275.2131038,0,300.2905051,0,88.13792071,0,95.9232869,0,1381.247324,0
436.1763058,0,58.35299261,0,227.9141379,0,265.0019666,0,78.94114285,0,79.87460275,0,1146.261148,0
373.7515135,0,44.64016634,0,198.5281979,0,240.5868188,0,73.2957508,0,70.60918712,0,1001.411634,0
360.1908727,0,43.67138354,0,190.3296443,0,234.4685365,0,73.16646674,0,65.92444233,0,967.751346,0
318.9828801,0,36.0969951,0,170.0014357,0,216.8455042,0,69.70624017,0,58.25900074,0,869.892056,0
369.3056547,0,49.25632556,0,191.8711456,0,233.5466046,0,76.17311453,0,65.44982148,0,985.6026665,0
434.692624,0,59.32366563,0,222.9847741,0,264.1948109,0,82.9510712,0,76.99324064,0,1141.140186,0
330.0938438,0,22.94395356,0,180.573668,0,250.3265957,0,71.11820414,0,67.54347892,0,922.5997441,0
418.6597576,0,43.50334306,0,211.3537483,0,287.6363426,0,71.03580485,0,77.2122215,0,1109.401218,0
576.9092236,0,77.51354913,0,276.2601468,0,337.5708911,0,80.293614,0,97.25639301,0,1445.803818,0
622.7953806,0,84.54854162,0,295.9833328,0,357.9375877,0,82.19270292,0,103.5963963,0,1547.053942,0
601.849825,0,77.93269327,0,288.3041131,0,353.6547613,0,79.34500316,0,101.6123198,0,1502.698716,0
653.4478079,0,88.55776825,0,306.3688314,0,395.9856869,0,82.0276619,0,109.389972,0,1635.777728,0
642.8977735,0,88.89896916,0,304.4346661,0,389.0802531,0,81.63605535,0,108.9861826,0,1615.9339,0
674.2480339,0,98.61356313,0,317.5392001,0,396.9239121,0,84.94460982,0,113.2134723,0,1685.482791,0
709.186296,0,107.7128545,0,332.5446984,0,407.8648157,0,88.7573251,0,118.0793098,0,1764.145299,0
756.2743807,0,118.6657303,0,351.8303609,0,423.6187743,0,93.37762024,0,124.1286004,0,1867.895467,0
778.7685473,0,123.5103276,0,362.3826858,0,434.0744993,0,95.86867156,0,127.8781569,0,1922.482888,0
781.0969177,0,123.8325051,0,365.3278014,0,438.7114247,0,96.68713386,0,129.4796027,0,1935.135385,0
733.2183555,0,113.0195144,0,346.6627802,0,424.3421969,0,92.8093544,0,124.1674313,0,1834.219633,0
574.3486491,0,82.19129634,0,280.4258562,0,325.6452575,0,79.51153801,0,99.45969041,0,1441.582287,0
501.4556854,0,67.53816343,0,248.1394514,0,294.5111092,0,72.67778021,0,88.58041506,0,1272.902605,0
415.6247598,0,53.53905353,0,221.7270487,0,242.644658,0,71.04752644,0,78.74299478,0,1083.326041,0
365.7348177,0,41.42904111,0,198.6110377,0,235.6196531,0,70.72399115,0,70.60535383,0,982.7238946,0
275.7180143,0,20.51126432,0,158.6167041,0,206.5472417,0,63.26838567,0,57.66447843,0,782.3260885,0
188.0700144,0,2.59738179,0,119.4890176,0,175.8278054,0,55.37703251,0,45.05521878,0,586.4164705,0
128.184703,0,0,0,92.62608161,0,152.9743073,0,50.47356451,0,36.0612665,0,460.3199229,0
150.838215,0,0,0,101.9658007,0,159.6724422,0,53.65123589,0,38.42271106,0,504.5504049,0
181.7360313,0,1.699972175,0,114.5276763,0,168.8197489,0,57.20439987,0,41.93829714,0,565.9261257,0
165.7994037,0,0.137139798,0,106.437285,0,161.7314072,0,55.68439527,0,38.99249406,0,528.782125,0
59.29215651,0,0,0,60.0074506,0,126.3880435,0,45.32478165,0,24.55380569,0,315.5662379,0
44.6288353,0,0,0,28.02628514,0,54.61012867,0,23.91815225,0,8.216634097,0,159.4000355,0
63.58370804,0,0,0,34.35068972,0,76.42402382,0,25.09067424,0,11.31901756,0,210.7681134,0
70.85796738,0,0,0,36.47066361,0,104.8079407,0,28.82878452,0,15.82884133,0,256.7941975,0
71.54341848,0,0,0,37.01984637,0,115.3527304,0,30.65910076,0,22.50189374,0,277.0769897,0
70.40459796,0,0,0,35.84234771,0,103.9831051,0,28.07525552,0,18.62104203,0,256.9263483,0
89.48573129,0,0,0,75.17274314,0,169.4509376,0,39.15670229,0,36.58470236,0,409.8508167,0
208.2894474,0,0,0,120.778526,0,199.7236071,0,47.87083232,0,48.62562986,0,625.2880426,0
322.5731862,0,30.13244371,0,165.8747052,0,242.7081041,0,57.4889189,0,63.32841765,0,882.1057757,0
344.5582641,0,40.20563774,0,173.5344788,0,246.197297,0,59.56610372,0,65.2945239,0,929.3563052,0
327.0297223,0,39.23988855,0,164.4590186,0,234.7974248,0,57.90352373,0,61.82741228,0,885.2569903,0
285.7139487,0,32.02526965,0,146.6310414,0,217.2949871,0,54.18888321,0,55.9384871,0,791.7926171,0
239.4106585,0,23.37226439,0,126.0857093,0,196.8867378,0,49.84287815,0,49.01239994,0,684.6106481,0
222.0341625,0,17.83772535,0,119.2017744,0,193.9164629,0,47.84833854,0,47.1415902,0,647.9800539,0
208.1366435,0,14.89169194,0,118.1257652,0,169.5304335,0,48.01292312,0,45.29073223,0,603.9881895,0
221.7391998,0,15.85395074,0,124.5754727,0,175.5315213,0,48.66448856,0,47.56635928,0,633.9309924,0
174.1940741,0,6.109271199,0,109.3607462,0,156.1983694,0,49.5158319,0,42.62534463,0,538.0036375,0
111.424032,0,0,0,80.26460668,0,134.2860645,0,46.73281964,0,32.41406329,0,405.1215861,0
51.5798071,0,0,0,48.29409383,0,110.3488264,0,40.44722944,0,21.6701205,0,272.3400773,0
54.78082644,0,0,0,58.84572758,0,119.4144915,0,43.57478434,0,25.27482428,0,301.8906541,0
198.982219,0,0,0,119.7034539,0,173.404488,0,57.69018003,0,46.05700496,0,595.8373459,0
381.3612012,0,41.40425348,0,199.8332032,0,248.5110988,0,76.20012942,0,72.45788879,0,1019.767775,0
478.0955016,0,63.11648078,0,240.782799,0,287.6665432,0,84.84427507,0,85.90030801,0,1240.405908,0
467.0790158,0,58.70317672,0,234.8152042,0,285.4059348,0,82.29006986,0,83.8478951,0,1212.141296,0
427.3654525,0,46.83060912,0,219.4199798,0,278.6342302,0,78.1372372,0,79.68212374,0,1130.069632,0
268.8599246,0,5.981853069,0,155.0414077,0,237.8977633,0,63.7191053,0,61.25268055,0,792.7527346,0
350.6692847,0,25.31586451,0,186.0688256,0,307.6498864,0,64.20466461,0,74.51987652,0,1008.428402,0
446.6009541,0,49.06644543,0,224.2118046,0,329.6542526,0,68.56005003,0,86.04376576,0,1204.137272,0
521.6610245,0,65.25764425,0,256.4050914,0,355.8117744,0,74.03643476,0,96.36324772,0,1369.535217,0
576.4708617,0,74.43689174,0,282.0785668,0,385.1800587,0,78.90439687,0,105.6066687,0,1502.677445,0
718.7903823,0,105.6850664,0,342.2546542,0,436.9203403,0,91.64671788,0,124.5461255,0,1819.843287,0
832.0766256,0,131.8204303,0,389.7339981,0,475.513633,0,101.9977888,0,139.2580585,0,2070.400534,0
919.007526,0,153.4995074,0,425.1635873,0,500.9597668,0,110.0761031,0,149.7956621,0,2258.502153,0
905.5249958,0,151.0014025,0,414.2116644,0,483.9443652,0,107.0360113,0,144.4519061,0,2206.170345,0
932.708743,0,155.6563043,0,424.0440192,0,492.158842,0,108.4706812,0,147.0190486,0,2260.057638,0
973.3460852,0,163.0343554,0,441.9686709,0,510.8463298,0,111.9098604,0,152.9796672,0,2354.084969,0
997.3777178,0,167.2502848,0,452.2701945,0,521.6070623,0,113.825136,0,156.3129779,0,2408.643373,0
979.1547037,0,161.7580916,0,445.0595419,0,518.3445217,0,111.9294703,0,154.2719686,0,2370.518298,0
840.3033644,0,131.5272701,0,384.1673084,0,459.1506289,0,98.43831567,0,133.8077457,0,2047.394633,0
801.0092877,0,124.0524486,0,368.3423563,0,445.3220685,0,95.4470969,0,128.8724464,0,1963.045704,0
751.618843,0,111.5166945,0,353.5101231,0,417.0361476,0,93.98401448,0,125.9347886,0,1853.600611,0
702.8198308,0,98.89721462,0,331.7013199,0,404.149071,0,92.98172072,0,118.5240815,0,1749.073239,0
681.2933224,0,92.85280712,0,323.851844,0,405.3137501,0,92.72499707,0,116.4488089,0,1712.48553,0
620.8931444,0,80.1025259,0,294.7800554,0,376.8803787,0,86.93399531,0,105.9350967,0,1565.525196,0
570.4618703,0,69.94296852,0,269.3636301,0,349.3260707,0,81.60609749,0,96.34933717,0,1437.049974,0
683.3583004,0,93.84573701,0,321.9145531,0,404.4105542,0,93.81375697,0,114.7499152,0,1712.092817,0
707.3328604,0,99.11012492,0,330.3996642,0,410.9019135,0,95.79085033,0,116.9235981,0,1760.459012,0
743.8355368,0,105.5930601,0,348.01835,0,432.1995164,0,99.70093985,0,123.4209581,0,1852.768361,0
660.1085851,0,84.19625831,0,313.8767115,0,408.9986839,0,91.91658081,0,113.3462993,0,1672.443119,0
558.4125553,0,55.82098669,0,277.0926071,0,397.1767047,0,84.31733255,0,104.7606508,0,1477.580837,0
808.4491525,0,110.8171099,0,383.9614447,0,504.8124676,0,102.2765713,0,140.7222504,0,2051.038996,0
987.2757058,0,150.8409864,0,458.4070698,0,570.3486292,0,115.2178278,0,163.8857829,0,2445.976002,0
1099.309776,0,174.5681904,0,504.6000024,0,614.2226774,0,124.5015922,0,178.0679968,0,2695.270235,0
1162.869582,0,185.7995225,0,532.2444678,0,645.7368908,0,129.8622134,0,187.0448291,0,2843.557505,0
1334.794346,0,224.4089581,0,605.3255752,0,711.2775521,0,146.1101741,0,210.8766298,0,3232.793236,0
1432.026087,0,249.2908018,0,642.7210053,0,735.9248599,0,154.8979135,0,221.9526913,0,3436.813359,0
1451.973776,0,258.2497405,0,645.8013797,0,722.7181679,0,155.8337354,0,220.7465815,0,3455.323381,0
1498.762397,0,269.9374546,0,667.4284297,0,742.0043182,0,161.0424369,0,228.3423375,0,3567.517374,0
1542.465131,0,280.4227035,0,688.4528329,0,762.6186558,0,166.1374717,0,235.9884899,0,3676.085285,0
1539.99464,0,281.0736835,0,686.3697524,0,758.1958414,0,165.9167248,0,235.0565891,0,3666.607231,0
1575.849525,0,289.4570375,0,702.7782321,0,774.488673,0,169.9733339,0,240.8754896,0,3753.422291,0
1547.52431,0,283.0504017,0,690.9570658,0,765.604065,0,167.5630868,0,237.3968925,0,3692.095821,0
1358.307516,0,246.9527733,0,607.3830654,0,637.2075488,0,150.328852,0,204.5732071,0,3204.752962,0
1412.927797,0,259.6315092,0,636.5682754,0,663.7087035,0,157.7306802,0,215.2649635,0,3345.831929,0
1430.373277,0,268.0345148,0,664.2965599,0,635.4127225,0,165.1105732,0,222.1046146,0,3385.332262,0
1378.045036,0,255.4256205,0,643.6385094,0,617.1982187,0,163.0669205,0,216.6224726,0,3273.996777,0
1353.285086,0,249.218718,0,633.0919879,0,612.5448374,0,162.715258,0,213.4809605,0,3224.336847,0
1298.174615,0,236.6787486,0,605.9238058,0,591.9895052,0,157.4978368,0,204.0044719,0,3094.268983,0
1296.839224,0,233.67732,0,601.4915327,0,601.3533797,0,156.5611593,0,203.000248,0,3092.922864,0
1262.814718,0,229.3152859,0,587.7241909,0,578.6810982,0,154.5371252,0,197.1771296,0,3010.249547,0
1203.828999,0,217.3458773,0,558.8974601,0,551.5101763,0,148.4762661,0,186.7653421,0,2866.824121,0
1159.543864,0,207.9055065,0,538.327542,0,535.1862923,0,144.4621483,0,179.8785141,0,2765.303867,0
1020.744118,0,176.7281113,0,477.2576734,0,485.862097,0,131.499994,0,160.2626368,0,2452.35463,0
794.7178831,0,118.1222154,0,374.9652363,0,431.5280951,0,108.3901972,0,130.2261206,0,1957.949748,0
877.9243552,0,139.4719157,0,402.9422566,0,468.4042481,0,109.6576029,0,138.6672829,0,2137.067661,0
1120.850976,0,195.3802083,0,517.1802344,0,571.19332,0,134.6748403,0,177.490559,0,2716.770138,0
1313.949268,0,237.9026482,0,609.05577,0,654.8890412,0,155.7002098,0,208.7966017,0,3180.293539,0
1375.31964,0,249.6064029,0,638.1178751,0,684.44379,0,161.9109946,0,219.3437777,0,3328.742481,0
1482.958386,0,269.0091349,0,672.5690019,0,771.1425955,0,167.2919054,0,234.046075,0,3597.017098,0
1554.477332,0,285.1229351,0,700.2927674,0,791.3035274,0,172.7703803,0,242.5302094,0,3746.497151,0
1712.509763,0,318.3133097,0,771.313505,0,862.8760831,0,187.9600281,0,267.2490563,0,4120.221745,0
1736.125358,0,323.2782105,0,780.0481099,0,868.0069618,0,189.3383715,0,269.7115546,0,4166.508566,0
1802.389534,0,336.5116088,0,811.9365035,0,900.8567659,0,196.00575,0,281.0291942,0,4328.729356,0
1720.448497,0,319.693528,0,769.7521057,0,850.5159522,0,185.8827742,0,264.7104147,0,4111.003271,0
1625.315307,0,300.547849,0,721.0438757,0,792.9480511,0,174.5567734,0,246.043481,0,3860.455337,0
1670.91999,0,310.2834199,0,742.2970013,0,815.389541,0,179.7916547,0,253.6891436,0,3972.370751,0
1720.622304,0,326.2388038,0,769.8961935,0,789.3315687,0,188.6198514,0,258.9060761,0,4053.614798,0
1888.181461,0,361.8859956,0,854.2868396,0,868.6064332,0,208.2483403,0,288.90487,0,4470.113939,0
1871.21169,0,359.3190479,0,863.4295328,0,828.8598788,0,210.1716317,0,289.2803103,0,4422.272092,0
1762.870981,0,332.0953981,0,822.2730815,0,792.1452688,0,201.0235808,0,276.9171117,0,4187.325422,0
1581.295131,0,290.9064372,0,742.1089093,0,725.5457322,0,183.4759385,0,250.5365829,0,3773.868731,0
1432.546108,0,257.271222,0,675.0459209,0,669.6414007,0,169.1976196,0,227.9306757,0,3431.632947,0
1324.29381,0,230.5009486,0,624.0382311,0,635.871648,0,158.1342879,0,211.2908993,0,3184.129824,0
1233.205949,0,213.7605823,0,587.1184804,0,590.1983677,0,151.6192316,0,197.7445419,0,2973.647153,0
1202.26147,0,208.1558844,0,574.9634786,0,576.9900946,0,150.5627825,0,193.4276162,0,2906.361327,0
